349,"Yes, it is very calming and relaxing. It makes me feel at peace.","Yes, I love listening to it when I go to sleep. It is so calming."
350,It really is. I can't believe it's been so long since I've slept.,Me too. I miss those days when I didn't have to wake up so early to go to work.
351,"Thank you, I try my best. What do you like to do in your spare time?",I love spending time with family as well. I try to spend as much time with them as I can.
352,I like to spend time with my family. We have a lot of fun together. How about you?,That's great. Family is the most important thing in life. Do you have a big family?
353,"Yes, I do. My family is very important to me. I love them very much.",I'm sorry to hear you don't have a good relationship with your family. I hope things get better for you.
354,"I don't really have a favorite, but I do know that the first MK game was released in 1996. That was a long time ago!","Yes, that was a great game. It was released on October 26, 1997."
355,I work in a warehouse. It's not the most exciting job in the world but it pays the bills.,I've been doing it for about 5 years now. I've learned a lot since I started.
356,"Wow, that's a long time. What kind of work do you do in that field?",That sounds like a very interesting job. I'm sure you must be very good at it if you've been at it for so long.
357,That's cool. I like a lot of different kinds of music. What's your favorite band?,"I don't listen to much music, but I do like to listen to music. My favorite band is Radiohead."
358,I don't really have a favorite band. I just like listening to music in general. What about you?,I've never heard of them. I'll have to check them out. What kind of music do they play?
359,"I don't listen to much music, but I do like to listen to music. My favorite band is Radiohead.",They are a rock band. They were formed in 1985 in Los Angeles.
360,I've never heard of them. I'll have to check them out. What kind of music do they play?,That's pretty cool. I like rock music. Do you have a favorite song by them?
361,They are a rock band. They were formed in 1985 in Los Angeles.,"I like all of their songs, but my favorite of theirs is ""Love Story"""
362,That's pretty cool. I like rock music. Do you have a favorite song by them?,I haven't heard that one. I'll have to check it out. What other bands do you like?
363,"I like all of their songs, but my favorite of theirs is ""Love Story""","I like a lot of different bands, but I think my favorite is Pink Floyd."
364,I haven't heard that one. I'll have to check it out. What other bands do you like?,"I've heard of them, but never listened to them. What kind of music do they play?"
365,"No, I do not. I am an atheist. I believe in a higher power.",I don't either. I think it's a mythological creature that exists outside of our universe.
366,I'm an atheist as well.  I just don't believe in the supernatural.,I don't think it exists either.  It's just a fictional creature.
367,That's what I think too. I'm not sure if I believe in it or not.,"Yeah, I think it's a mythological creature or something like that. I just don't know."
368,That's really sweet of you to do. I'm sure she appreciates it a lot.,You sound like a great friend. I wish I had a friend like you in my life.
369,"I have a few, but they're not as close as I'd like them to be.","Thank you, I hope so too. It's been a long time since I've been in a relationship."
370,"I'm not a big fan of the NBA, but I do like to watch the NBA.","I like football too, but not as much as basketball.  Do you have a favorite team?"
371,I don't really like the NBA either.  I'm more of a football fan.,My favorite team is the Cleveland Cavaliers. Do you like any sports?
372,"I like football too, but not as much as basketball.  Do you have a favorite team?","I like football, but I'm not a big fan of the Cavs.  They're not my favorite team."
373,"Yes, it's amazing. He was born in 1903, so he's been around a long time.",He sure did. He's one of the most influential people in the history of music.
374,That's amazing!  He must have worked very hard to get where he is today.,He really is.  He is one of my favorite singers and songwriters.
375,"Yes, it is. It is the largest public university in the state of Georgia.","Yes, and it is located in the Atlanta metropolitan area."
376,It's a show about cars. It's on HBO. What do you do for a living?,That sounds like a good job to have. I bet you get to meet a lot of interesting people.
377,"I work at a grocery store as a cashier.  It's not the most exciting job in the world, but it pays the bills.","I do, and it's a great way to meet new people.  I've met some really interesting people over the years."
378,"Yes, it's always good to have a source of income. What are you studying in school?",That's great! I'm currently studying business administration. I hope to one day own my own business.
379,I like yoga too. I like Hatha and Raja yogas.,"They are very relaxing. It's a type of physical, mental, and spiritual practice that originated in ancient India."
380,"I've never heard of those. What are they like? I'm a writer, so I'm always looking for new things to write about.",That sounds interesting. I'll have to check it out. Do you have any other hobbies?
381,That sounds interesting. I'll have to check it out. Do you have any other hobbies?,I like playing video games as well. I also like to go to the beach. What do you like to do in your spare time?
382,I do. I like to play video games. What about you? What kind of hobbies do you have?,Video games are a great way to pass the time when I'm not working.
383,"I do, I like to go to the beach and surf. How about you?","I love gardening, it is so relaxing. What kind of flowers do you grow?"
384,"I'm a florist, so I spend a lot of time in the garden.","Mostly flowers, but I also grow vegetables, fruits, and herbs."
385,"That is so cool, do you sell them or just for your own personal enjoyment?","Yes, I love to garden. I grow a lot of herbs and vegetables."
386,"I don't sell them, I just grow them for my own enjoyment. Do you have any hobbies?","I love gardening as well, it's so relaxing. What kind of vegetables do you grow?"
387,"Oh, that's a relief. Raccoons can be pretty sketchy.",I wouldn't have been able to stop thinking about it for the rest of the day. Did you ever find out what it was?
388,I wouldn't have been able to stop thinking about it for the rest of the day. Did you ever find out what it was?,Oh my goodness! I would have been so scared! I'm glad it wasn't a bear!
389,Me too! I was so freaked out. I don't know what I would do if that happened to me.,"No, I never did find it. I was too scared to go back to the house."
390,I would be too! Did you ever find out what it was or did it just run away?,That's so scary! I would have been so scared too. I'm glad you're okay!
391,I love labradors! I used to have one when I was a kid. What's his name?,"I don't, but I'd love to get a dog one day. They're such great companions."
392,"Yes, it was. I am so glad I did it. I feel so accomplished.","Thank you, I appreciate it. It was a long road, but it was well worth it."
393,It really is. I try to spend as much time with my family as I can. What do you do for fun?,I love to read as well. I love fantasy and sci fi. What kind of books do you like?
394,I like to play video games with my friends. I also like to read. What about you?,I'm a big fan of science fiction. Do you have any favorite authors?
395,I love to read as well. I love fantasy and sci fi. What kind of books do you like?,I like Stephen King a lot. He's a great author. What's your favorite book?
396,"What kind of dancing do you like to do? I love to dance, it's one of my favorite things to do.","I've never heard of that, I'll have to look it up. Do you like hip hop music?"
397,I like salsa dancing. It's a type of hip hop dance that originated in New York City in the 1970s.,"Yes, hip hop is one of the most popular genres of music in the United States."
398,"I've never heard of that, I'll have to look it up. Do you like hip hop music?","I've heard of it, but I've never really listened to it. What kind of music is it?"
399,"Yes, hip hop is one of the most popular genres of music in the United States.",It is a genre of music that originated in the US in the 1970s.
400,It is a genre of music that originated in the US in the 1970s.,"Yes, I love hip hop. It is one of the most popular genres of music in the United States."
401,"That's nice. How many grandkids do you have, if you don't mind me asking?","Yes, I have two grandsons and one granddaughter. They're great kids."
402,"I don't have any yet, but I hope to someday. Do you have any?","That's great! I bet they're a lot of work, but so worth it. How old are they?"
403,That's awesome. I bet you're so proud of them. I wish I had grandchildren.,I sure hope so. I love spending time with my grandkids. Do you have any?
404,How long did it take for her to get used to it? Did she like it a lot?,That's good to hear. I'm glad she liked it so much. Did you have to teach her how to swim?
405,It took her a couple of weeks to get use to the water. She loved it though.,"Yes, we did. She had to learn how to hold her breath underwater."
406,How long did it take her to learn? I'm sure it was a lot of work.,"Wow, that's a long time. I can't even hold my breath for that long."
407,"Wow, that's a long time. I can't even hold my breath for that long.",I'm sure she'll be a great doctor. I wish you both the best of luck.
408,"That sounds like a lot of fun! I've never been either, but I've always wanted to go.",I like to go fishing and camping. I also like to hike. What about you?
409,It should be fun. I am looking forward to it. What do you like to do in your spare time?,I like fishing as well. I have never been camping though. Have you ever been to the Grand Canyon?
410,"I've never been either, but it's on my bucket list. I hear it's beautiful.",I like to go fishing. It's relaxing. What do you do for fun?
411,It really is. I hope you get to go one day. What else do you like to do?,I love to go to the beach and swim. I also like to read. What about you?
412,"Oh wow, I didn't know that. I'll have to check it out. Do you like Drake?","I like some of his songs, but not all of them. What's your favorite song by him?"
413,"I love Drake! He's one of my favorite rappers. He was born and raised in Toronto, Canada.","I think my favorite song of his is ""Thank Me Later"". What's yours?"
414,"I like some of his songs, but not all of them. What's your favorite song by him?","That's a good one. I really like ""I'm Upset"" from his debut album."
415,"I think my favorite song of his is ""Thank Me Later"". What's yours?","I've never heard of that one, but I'll have to check it out. I like a lot of his music."
416,"That's a good one. I really like ""I'm Upset"" from his debut album.",It It's a great song. It was released in 2010. It's really good.
417,"I've never heard of that one, but I'll have to check it out. I like a lot of his music.",I'll definitely have to give it a listen. I'm always looking for new music to listen to.
418,I'll definitely have to give it a listen. I'm always looking for new music to listen to.,"Oh wow, that's a long time ago. I'll have to check it out. What's your favorite song by him?"
419,"I don't listen to much music, but I do like to bake. What kind of music do you like?",I am a professional baker. I love baking cakes for my friends and family.
420,"That's so cool! Do you bake for a living, or just as a hobby?","I do enjoy baking, but I'm not very good at it. What kind of cakes do you make?"
421,I bake professionally. It is a lot of fun. Do you like to bake?,I like to make cupcakes and cookies. I also like to decorate cakes.
422,"I do enjoy baking, but I'm not very good at it. What kind of cakes do you make?",Cupcakes are really fun to make! Do you have a favorite kind of frosting?
423,"Yes, he was. He was a very influential writer. What do you do for a living?",That's cool. I'm currently studying biology at the University of Pennsylvania.
424,"I don't work right now, but I used to be a journalist for a local newspaper.",That sounds interesting. What are you going to do when you graduate? Do you have a job lined up?
425,That's cool. I'm currently studying biology at the University of Pennsylvania.,I'm not sure yet. I just started this semester. What do you do for a living?
426,"I work in an office. It's not too exciting, but it pays the bills.",I'm sure you'll be a great doctor. What kind of doctor are you hoping to be?
427,"Yes, that's exactly what I'm talking about. I don't understand how people can be so greedy.","I know, it's like they don't care about anyone but themselves. It's sad."
428,I know right? I don't understand how people can be so inconsiderate of others.,"I know, right? It's like they don't care about anyone else but themselves."
429,"I know, right? It's like they don't care about anyone else but themselves.",I agree. It's a shame that people can't be more respectful of each other.
430,"No, I just didn't have the motivation to go back to school. What do you do for a living?",That's a good job to have. I bet you get to meet a lot of interesting people.
431,"I work at a grocery store as a cashier. It's not the most exciting job in the world, but it pays the bills.","I do, and it's a great way to meet new people and make some extra money."
432,That's a good job to have. I bet you get to meet a lot of interesting people.,That's great. I'm glad you have a job that makes you happy. I wish I had a job like that.
433,"I don't have any of mine either, I think I should get back into them.","I agree, it's a great way to remember the good times. Do you have any favorites?"
434,I have played it since it came out in 2007. I still play it every now and then.,It is a lot of fun. You should give it a try. It is one of the most popular video games of all time.
435,"Yes, I have an older brother and a younger sister. We were very close growing up.",I am sorry to hear that. I am sure you have a lot of great memories with them.
436,Camping is a lot of fun. It's a great way to get away from the city.,I like to hike in the mountains and camp in the woods. What about you?
437,It really is. I love being out in the wilderness. What do you like to do in your spare time?,"I love the outdoors as well. I like hiking, camping, and backpacking."
438,I like to hike in the mountains and camp in the woods. What about you?,That's great! I love hiking and camping too. What's your favorite place to go?
439,"I love the outdoors as well. I like hiking, camping, and backpacking.",My favorite place is the Appalachian National Scenic Trail. Have you ever been?
440,My favorite place is the Appalachian National Scenic Trail. Have you ever been?,It is a great place to hike and camp. It is the longest hiking trail in the world.
441,I hope so too. It's been a long time since I've had a day off.,I'm sorry to hear that. Do you have any plans for the rest of the day?
442,I know what you mean. I haven't been able to get off work in a while either.,"Yes, I am going to the beach. I am looking forward to it. How about you?"
443,I'm sorry to hear that. Do you have any plans for the rest of the day?,That sounds like fun! I'm going to watch a movie with my boyfriend. I hope you have a good time!
444,I was walking to my class and a car just pulled up in the middle of the hallway.,"No, I was too scared to get out. I had to call my mom to come pick me up."
445,That must have been terrifying. Did you get out of there as fast as you could?,I would have been scared too. I'm glad you were able to get home safely.
446,"No, I was too scared to get out. I had to call my mom to come pick me up.","Thank you, I am glad I did too. It was a very scary time in my life."
447,I would have been scared too. I'm glad you were able to get home safely.,I'm so glad you made it home safe. I know how scary it can be to be out in the dark.
448,"Thank you, I am glad I did too. It was a very scary time in my life.","Yes, it was very scary. I am so glad I made it back to my home."
449,"Yes, it was very scary. I am so glad I made it back to my home.","Thank you, I am glad I did too. It was a very scary time in my life."
450,I love crosswords! I'm not very good at them though. I'm more of a video game person.,I like action and adventure games the most. Do you have a favorite video game genre?
451,I like action and adventure games the most. Do you have a favorite video game genre?,I love RPG's as well. I also like role-playing games like Dungeons and Dragons.
452,"I don't have a specific favorite, but I do like to play RPGs.",Have you ever played D&D? It's a role playing game where you play as a character in a fictional setting.
453,"I live in the suburbs, so it's not as bad as it could have been.","Yeah, I'm glad I don't have to worry about it anymore. It was just so scary."
454,That's great! I'm happy for you. What do you like most about your life?,That is a great feeling. I wish I could say the same. I'm still looking for a job.
455,"Thank you, I appreciate it. I hope you find a good job soon too. What do you do for a living?","That's good to hear. I'm currently unemployed, so I'm always looking for a new job."
456,I got my BA in Business Administration from the University of Pittsburgh.,I plan to get a job as a business analyst. What are you thinking of going back for?
457,That's awesome! What do you plan to do with your BA? I'm thinking about going back to school myself.,I'd like to go back to get my Bachelor's degree in business administration.
458,It really was.  I was so proud of him.  How old is your son?,That's so exciting!  I bet he's going to be a great kid.  What kind of music do you play?
459,He will be 2 in a few months. I am so excited to see him grow up.,"I play a little bit of everything, but my favorite is jazz. What about you?"
460,That's so exciting!  I bet he's going to be a great kid.  What kind of music do you play?,"I don't play any instruments, but I love listening to music.  Do you play an instrument?"
461,"I play a little bit of everything, but my favorite is jazz. What about you?","I used to play piano when I was younger, but haven't picked it up in a while."
462,"I don't play any instruments, but I love listening to music.  Do you play an instrument?",I do not play any musical instruments.  I wish I knew how to play.
463,"I used to play piano when I was younger, but haven't picked it up in a while.",You should pick it up again. It's a great way to express yourself and express yourself.
464,"I work at a grocery store as a cashier. It's not the most glamorous job in the world, but it pays the bills.",I like to play video games and watch movies. I also like to read. What about you?
465,"I know, it was so gross. I had to go to the bathroom and throw up.","I did, but I was too embarrassed to go back to the store and ask for a new one."
466,"I did, but I was too embarrassed to go back to the store and ask for a new one.","Me too, I was so embarrassed. I felt like I was going to throw up."
467,It was pretty bad. I had to run to the bathroom and throw up all over myself.,"I was, thankfully. But I was so grossed out by it that I didn't eat for a few days."
468,What kind of food do you like to eat? I'm a big fan of Mexican food.,"Tacos are my favorite! I love how they can be made with a variety of fillings like beef, pork, chicken, seafood, and vegetables."
469,I love mexican food as well. I love tacos and enchiladas.,"Yes, they are so versatile. They can be eaten without utensils, or with a fork and knife."
470,"That's true! They can also be made without cheese, salsa, avocado, guacamole, sour cream, or chili peppers.","I do too! I love how they can be made with a variety of fillings like beef, pork, chicken, seafood, and vegetables."
471,"I love tacos with avocados, tomatoes, cilantro, onions, and lettuce.","Yes, I like mine with beef and cheese, but I also like to add vegetables and condiments."
472,"Yes, I like mine with beef and cheese, but I also like to add vegetables and condiments.",Salsa is a great way to add a lot of spices and herbs to your dish.
473,I'll have to check it out. I'm a big fan of the Good Burger. Have you seen it?,I highly recommend it. It's a comedy that came out in 1997 and stars Kenan Thompson and Kel Mitchell.
474,I highly recommend it. It's a comedy that came out in 1997 and stars Kenan Thompson and Kel Mitchell.,You're welcome. I hope you enjoy it as much as I do! It's one of my favorite shows.
475,"I've heard of it, but I've never actually seen it. Is it any good?",I'll have to check it out. I've been looking for a new show to watch.
476,"Oh wow, that's a long time ago. It was founded by Anheuser-Busch in 1903.","I know, right? It's one of the most popular beers in the world. Do you like it?"
477,Whiskey has been around for a long time. It was first made in Scotland in the 10th century.,"Yes, it can be aged in wooden casks or barrels."
478,What kind of video games do you play? I play a lot of Call of Duty.,"I don't really have a specific favorite, but I do like action and adventure games. What about you?"
479,I like first person shooters and racing games. Do you have a favorite genre?,"I like action, adventure and strategy games. I also like RPGs. What do you like to play?"
480,"Yes, I love to run. It is one of my favorite recreational activities.","It is a great way to stay in shape, and it is good for your heart."
481,I love running too! It's one of the few things I like to do in my spare time.,It really is. It's a great workout and it's great for your mental health as well.
482,"It is a great way to stay in shape, and it is good for your heart.","Yes, it is great for the body and mind. It is also good for the mind."
483,"Yes, it is great for the body and mind. It is also good for the mind.","Yes it is, and it is a great way to stay in shape and get in shape."
484,"Yes, it's very good for mental health and also for physical fitness.",Yes it is. It's a great workout and it's good for your mental health as well.
485,"Yes it is, and it is a great way to stay in shape and get in shape.","I agree, it is great for the body and mind. It is also good for the mind."
486,"I had to use my vacation day, but it was still nice to get a day off.",I went to the beach with my family. It was very relaxing. What about you?
487,"That's always nice. What did you do on your day off, if you don't mind me asking?",That sounds like a great time. I went out to eat with some friends and had a good time.
488,I'm sorry to hear that. What do you like to do when you have free time?,I love playing video games as well. I also like to go to the movies. What kind of video games do you play?
489,"Thanks so much, I really appreciate it. I hope everything works out for you as well.",I hope so too. It's been a long time since I've been in a relationship.
490,Me too! It's my favorite time of year. What do you like to photograph?,"I love taking pictures of all sorts of things, nature, landscapes, architecture."
491,I like to take pictures of flowers and nature. It's so relaxing. What about you?,That's so cool! Do you have a favorite type of landscape? Mine is forestry.
492,"I love taking pictures of all sorts of things, nature, landscapes, architecture.","I love forests as well, they are so beautiful to look at. I also love nature in general."
493,That's so cool! Do you have a favorite type of landscape? Mine is forestry.,Me too! It's so relaxing to be out in nature. Do you like to hike?
494,"Yes, I love hiking. It's one of my favorite things to do in the summer.","Yes, it's a great way to get out of the house and get some fresh air."
495,"Yeah, it seems like it would take a lot of patience. Do you have any other hobbies?",Video games are fun. I like to go to the movies and play board games.
496,I like to play video games.  What about you?  What do you like to do?,That sounds like fun.  I've never been to a movie theater.  Do you go often?
497,Video games are fun. I like to go to the movies and play board games.,I try to go at least once a month. It's a great way to spend time with friends and family.
498,That sounds like fun.  I've never been to a movie theater.  Do you go often?,I'll have to check it out sometime.  What kind of movies do you like to see?
499,I try to go at least once a month. It's a great way to spend time with friends and family.,"I like action, comedy, and romantic comedies the most. What about you?"
500,I'll have to check it out sometime.  What kind of movies do you like to see?,I love action and comedies as well.  My favorite movie of all time is The Godfather Part II.  Have you seen it?
501,I know what you mean.  It was such a great time.  I wish I could go back to those days.,I don't know what I would do without my parents.  They were always there for me when I needed them.
502,"I do not have any kids, but I wish I did so I could spend more time with them.",I am sure he is a blessing to have you in his life. How old is he?
503,I am sure he is a blessing to have you in his life. How old is he?,I bet it will be worth it in the end. I bet you are a great parent.
504,"No, she didn't get a bandaid, but she's going to be fine in a few days.","I'm sure she'll be fine, she's a strong woman. I'm glad you were able to take care of her."
505,That's cool. I don't have any siblings. Do you play any instruments?,I wish I could play an instrument. I'm not musically inclined at all.
506,"Yeah, I guess you're right. I just don't have the patience for it.","I like to play the piano, but I'm not very good at it."
507,That's too bad. Do you have any other hobbies you like to do to pass the time?,I'm sure you're better than you give yourself credit for. What kind of music do you play?
508,"I like to play the piano, but I'm not very good at it.","I play a little bit of everything, but my favorite is classical. How about you?"
509,I'm sure you're better than you give yourself credit for. What kind of music do you play?,I don't play any instruments but I love listening to classical music. Do you have a favorite composer?
510,That's a good way to make a living. Do you have any hobbies you like to do in your spare time?,I like playing video games as well. I also like to watch movies. What's your favorite genre?
511,I like to play video games. I've been playing a lot of Call of Duty lately. What about you?,I'm a big fan of action and adventure games. What kind of movies do you like?
512,I like playing video games as well. I also like to watch movies. What's your favorite genre?,"I like action, horror, and comedies the best. Do you have a favorite movie?"
513,I'm a big fan of action and adventure games. What kind of movies do you like?,My favorite movie of all time is The Godfather Part II. Have you seen it?
514,Me too!  I hate heights!  It makes me feel so claustrophobic!,"I do like roller coasters, but they scare me too much to go on them."
515,I bet it does. Do you have any hobbies that you like to do in your spare time?,"I don't play many video games, but I do like to read. I love fantasy novels."
516,Baseball is a great sport to watch. I'm a big fan of the Dallas Cowboys.,That's cool. I am a big baseball fan. I just made the team for my college team.
517,"That's awesome. I played baseball in high school, but I never made it to the big leagues. How long have you been playing?","Wow, that's a long time. Do you play for a team or just for fun?"
518,I have been playing for about 10 years now. It's a lot of fun and I love it!,Just for fun. I don't think I'm good enough to be on a professional team.
519,"Wow, that's a long time. Do you play for a team or just for fun?",It's never too late to start practicing. I'm sure you'll get better with practice.
520,"Oh wow, that's awesome! I work at a grocery store as a cashier.",I do! I love to cook and bake. I also like to hike. What about you?
521,I do! I love to cook and bake. I also like to hike. What about you?,I like baking cookies and brownies the best. What do you like to cook?
522,I love hiking as well. It is one of my favorite things to do. What is your favorite thing to bake?,I love baking brownies as well! I also enjoy baking cakes and cookies.
523,I like baking cookies and brownies the best. What do you like to cook?,Do you have a favorite type of brownie? I like oatmeal raisin.
524,I love baking brownies as well! I also enjoy baking cakes and cookies.,I love brownies with chocolate chips and marshmallows. What is your favorite kind of cookie?
525,Do you have a favorite type of brownie? I like oatmeal raisin.,I like chocolate chip cookies too. I also like to bake chocolate chip muffins.
526,"It was released in May of 2007, so it's been a while since you've played it.","No, it's an action-adventure game. It's a lot of fun."
527,I was in a hostel so I didn't know what to do. I had to call the police.,"No, I called the police but they didn't do anything about it. I was so scared."
528,"Oh no, what happened? Did you have to go to the police to rescue the hostel?",That's so scary! I'm glad you were able to get out of there safely.
529,She's 10.  She's starting kindergarten this year.  How about your daughter?,That's great!  I bet she's going to have a great time.  Do you have any kids?
530,"No, I don't have any children, but I hope to have some someday.",I can't wait to be a parent one day. I think it would be so rewarding.
531,"I'm sure you will.  Kids are a lot of work, but it's so worth it.",It really is.  I love being a parent.  Do you have any siblings?
532,What kind of work are you looking for? I'm looking for work too. I'm currently unemployed.,Nursing is a great field to get into. I am sure you will find something.
533,Nursing is a great field to get into. I am sure you will find something.,I like to play video games and watch movies. I also like to read. What about you?
534,I like to play video games and watch movies. I also like to read. What about you?,"I don't really have a favorite book, but I do like the movie The Shawshank Redemption."
535,I love to read as well. My favorite author is Stephen King. What is your favorite book?,"I haven't seen that movie yet, but it is on my list. Have you read any of his other books?"
536,"I like boxing too, but UFC is just so much more entertaining to watch.","I agree, especially since it involves grappling, punching, and kicking."
537,"Boxing is a lot of fun to watch, but it can be a little rough on the body.","Yeah, it's a great way to get in touch with the physicality of a sport."
538,"I agree, especially since it involves grappling, punching, and kicking.","Yes, and it's also a great workout, since it's been around since the late 19th century."
539,"Yeah, it's a great way to get in touch with the physicality of a sport.","Yes, I agree. It's one of the most popular sports in the world."
540,"Yes, and it's also a great workout, since it's been around since the late 19th century.","It's also the world's most popular recreational sport, with over a billion people playing it worldwide."
541,"Yes, I agree. It's one of the most popular sports in the world.","Yes, it is very popular. It is the most widely played team sport in the U.S. and Canada."
542,"That's good to hear. I'm a chef, so I know a lot about hair loss.",I specialize in Italian cuisine. What do you do for a living?
543,I specialize in Italian cuisine. What do you do for a living?,I bet it does. I bet you meet a lot of interesting people. Do you like it?
544,"I work at a grocery store as a cashier. It's not the most exciting job, but it pays the bills.",I love it! It's a great way to meet new people and make some extra money.
545,I bet it is. I'm sure you meet all kinds of people. What do you do for fun?,I like to go to the park and play with my dog. What kind of video games do you play?
546,"I'm not sure, but I do know that Lebron is the best basketball player of all time.","That's right, he is the greatest player ever. He is also the most successful player in NBA history."
547,"That's right, he is the greatest player ever. He is also the most successful player in NBA history.","I agree, he's the greatest of all time. I can't believe he's only 34 years old."
548,"I know, he was drafted by the Los Angeles Lakers in 1994.","I'm not sure, but I do know that he has won seven NBA championships."
549,It's a Toyota Corolla.  I love it.  How about you?,That's a nice car.  What do you do for a living?  I write poetry.
550,That's a nice car.  What do you do for a living?  I write poetry.,What kind of writing do you want to do?  Fiction or non-fiction?
551,"I work at a grocery store. It pays the bills, but I'd like to be a writer one day.",I would like to write fiction. I think it would be a lot of fun.
552,What kind of writing do you want to do?  Fiction or non-fiction?,That sounds like a great idea.  What kind of fiction do you think you would write?
553,"I'm not sure yet, but I'm sure I'll come up with a good idea.",I'd like to write a romantic comedy. I think it would be a lot of fun.
554,That sounds like a lot of fun. I'm more of a singer than a hockey player.,"I sing a little bit of everything, but mostly for fun. Do you play any instruments?"
555,Oh really? What kind of music do you sing? Do you have a band or do you just do it for fun?,"I used to play the piano when I was younger, but I haven't played in a while."
556,"It took me a long time to get the hang of it, but now I can play pretty well.","I used to play the piano when I was younger, but I haven't picked it up in a while."
557,That's good to hear. I'm sure it took a lot of practice. Do you play any other instruments?,I wish I could play an instrument. I've always wanted to learn how to play an acoustic guitar.
558,"I've never been to Italy, but I would love to go someday. What would you like to do there?",I'd like to go to Rome. It's the most populous city in Italy.
559,I would like to see the southern part of the Italian peninsula.,Rome is one of the most visited tourist destinations in the world.
560,I'd like to go to Rome. It's the most populous city in Italy.,I would love to visit Rome as well. It is the capital of Italy and the seat of the Roman Empire.
561,I would love to visit Rome as well. It is the capital of Italy and the seat of the Roman Empire.,"Yes, and it is the most populous city in Italy as well as the most densely populated city in Europe."
562,"Yes, it is also the largest city in the Italian peninsula.","Italy has a population of more than 3.5 million people, that is a lot of people!"
563,I like to play video games and watch movies. What about you? Do you have any hobbies?,I love to read as well. What is your favorite genre? Mine is science fiction.
564,Video games are fun. I read a lot of books. I also like to read.,"I like sci-fi as well, but my favorite is fantasy. What's yours?"
565,I love to read as well. What is your favorite genre? Mine is science fiction.,Fantasy is a great genre. My favorite is sci fi too. Do you have a favorite book?
566,"I like sci-fi as well, but my favorite is fantasy. What's yours?","I don't have a specific favorite, but I do like fantasy novels. What about you?"
567,"It really is. It's a way to share information, ideas, and ideas with others.","I don't really have a favorite genre, but I do enjoy reading non-fiction."
568,"Yes, it is. I love to read romance novels. What do you like to read?",I like non fiction as well. What is your favorite nonfiction book?
569,"I don't really have a favorite genre, but I do enjoy reading non-fiction.",I really like the Harry Potter series. It's a series of fantasy novels written by J.K. Rowling.
570,I have never read any of her books but I have heard a lot about them. Do you think they are good?,I will have to check them out. I know they have sold over 350 million copies worldwide.
571,"Yes, I think they're really good. The first book was published in 1997.","Wow, that's a lot of books. I wonder how many of them have been adapted into movies."
572,"Oh my goodness, I am so sorry that happened to you. How are you doing now?",I'm so glad to hear that. I hope you have a great rest of your day!
573,"Thank you so much, I appreciate it. I'm glad you're doing better as well.","Thank you very much, it means a lot to me that you care so much about me."
574,You're welcome. I wish you the best of luck in your future endeavors.,It's no problem. I hope you have a great rest of your day. Take care.
575,I am going to a karoke night.  I love singing.  What about you?,I like to do it in the car on the way to work.  It is a lot of fun.
576,"I don't like singing in front of people, but I love to sing in the shower.",That sounds like fun.  Do you sing with a group or do you do it by yourself?
577,I like to do it in the car on the way to work.  It is a lot of fun.,I sing by myself.  I am not a very good singer.  What do you like to sing?
578,That sounds like fun.  Do you sing with a group or do you do it by yourself?,"I love to sing, but I'm not very good either. I just like to have fun with it."
579,I sing by myself.  I am not a very good singer.  What do you like to sing?,That's cool.  Have you ever sang in a choir or a musical ensemble?
580,"I love to sing, but I'm not very good either. I just like to have fun with it.","No, I haven't. I don't think I have the voice for it. Do you enjoy singing?"
581,That's cool.  Have you ever sang in a choir or a musical ensemble?,I love singing.  It's one of my favorite things to do in my spare time.
582,"No, I haven't. I don't think I have the voice for it. Do you enjoy singing?","I like to sing, but I'm not very good at it. I can't sing at all."
583,"Tinder is a great place to meet women, but it can be hard to find the right one.","Tinder is great for meeting new people, but there are a lot of creeps on there."
584,"Tinder is great for meeting new people, but there are a lot of creeps on there.",I think so too. It's a great way to get to know people and meet new people.
585,"I agree, it's nice to be able to go out and meet people and make new friends.","Yes, I agree. It's a great way to meet new people and get to know them."
586,I like to play video games. What about you? What do you like to do in your spare time?,I love reading too! What is your favorite genre? I like fantasy and sci-fi.
587,I love reading too! What is your favorite genre? I like fantasy and sci-fi.,Mystery is a great genre as well. Do you have any favorite authors?
588,That's cool. What kind of industry was he in? I know there are a lot of different types.,"I'm an accountant. It's a good job, but it's not what I want to do for the rest of my life."
589,Thank you for the kind words. I hope I can find something I enjoy as well.,I hope so. I don't want to be stuck in a job I hate for the rest of my life.
590,"I've never seen it, but I've heard a lot about it. It's based on a novel by James Fenimore Cooper.",It's a great movie. It was nominated for seven Academy Awards.
591,It's a great movie. It was nominated for seven Academy Awards.,It It was directed by Steven Spielberg and starring Daniel Day-Lewis.
592,It It was directed by Steven Spielberg and starring Daniel Day-Lewis.,You're welcome. It's a great movie. It was nominated for seven Academy Awards.
593,You're welcome. It's a great movie. It was nominated for seven Academy Awards.,"I know, right? It's been a long time since I've seen a movie like that."
594,"Yes, I love fishing in the ocean. It's so peaceful and relaxing.","Yes, it's very peaceful. Do you have a favorite type of fish to catch?"
595,It really is. I love the sound of the waves crashing on the shore.,I like to catch bass and catfish. I also like to go spear fishing.
596,"Yes, it's very peaceful. Do you have a favorite type of fish to catch?","That sounds like a lot of fun. I've never been fishing, but I've always wanted to."
597,I like to catch bass and catfish. I also like to go spear fishing.,It is very relaxing. You should give it a try. It is a great way to spend time with friends and family.
